Date,Rented Bike Count,Hour,Temperature(C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day,Costos,Ingresos,Utilidad Bruta,"Amort, Gastos Fin, Impuestos ",Utilidad Neta,ROS,Margen_Utilidad_Bruta,Rentabilidad_Costos,Rentabilidad_Bruta
2018-06-20,1629,7,20.0,77,1.7,595,15.8,0.29,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,1696.8750000000002,1676.2128995433793,1511.2766495433793,164.93625000000003,0.09720000000000001,98.78234398782344,798.2550000000001,8112.500000000002
2018-06-20,2440,8,20.6,77,1.2,566,16.4,0.53,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,2541.666666666667,2521.004566210046,2273.954566210046,247.05000000000004,0.09720000000000001,99.18706490006738,1195.6674033149175,12201.104972375693
2018-06-20,1401,9,21.1,73,2.0,623,16.0,0.43,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,1459.375,1438.712899543379,1296.8616495433791,141.85125000000002,0.09720000000000001,98.58418155329363,686.5287016574587,6963.052486187846
2018-06-20,1002,10,22.2,70,3.1,740,16.4,1.44,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,1043.75,1023.087899543379,921.635399543379,101.45250000000001,0.09720000000000001,98.02039756104229,491.00767955801115,4951.519337016574
2018-06-20,1100,11,23.7,56,2.4,1070,14.3,2.33,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,1145.8333333333335,1125.1712328767126,1013.7962328767126,111.37500000000003,0.09720000000000001,98.19676214196762,539.0303867403317,5445.580110497239
2018-06-20,1252,12,25.2,53,3.3,976,14.9,3.38,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,1304.1666666666667,1283.5045662100458,1156.7395662100457,126.76500000000001,0.09720000000000001,98.41568558799074,613.5145856353593,6211.878453038675
2018-06-20,1184,13,26.2,51,3.2,1078,15.2,3.36,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,1233.3333333333335,1212.6712328767126,1092.7912328767125,119.88000000000002,0.09720000000000001,98.32469455757128,580.1927071823205,5869.0607734806645
2018-06-20,1158,14,27.5,47,2.7,990,15.1,3.24,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,1206.25,1185.587899543379,1068.3403995433791,117.24750000000002,0.09720000000000001,98.28707975489152,567.4519889502764,5737.983425414365
2018-06-20,1266,15,27.9,45,3.6,1558,14.8,3.04,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,1318.75,1298.087899543379,1169.9053995433792,128.1825,0.09720000000000001,98.43320565257851,620.3749723756906,6282.458563535912
2018-06-20,1600,16,28.2,48,3.9,1103,16.1,2.55,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,1666.6666666666667,1646.0045662100458,1484.0045662100458,162.00000000000003,0.09720000000000001,98.76027397260275,784.0441988950278,7966.298342541437
2018-06-20,2289,17,28.0,50,3.2,1137,16.6,1.93,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,2384.375,2363.712899543379,2131.951649543379,231.76125000000002,0.09720000000000001,99.13343746446675,1121.673232044199,11439.848066298344
2018-06-20,3384,18,27.0,55,3.1,1246,17.1,1.26,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,3525.0000000000005,3504.3378995433795,3161.7078995433794,342.63000000000005,0.09720000000000001,99.41384112179799,1658.2534806629837,16960.220994475138
2018-06-20,2741,19,25.6,61,2.7,1236,17.5,0.6,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,2855.2083333333335,2834.5462328767126,2557.0199828767127,277.52625000000006,0.09720000000000002,99.27633650352587,1343.1657182320444,13718.5773480663
2018-06-20,2519,20,23.3,68,3.6,895,17.0,0.11,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,2623.9583333333335,2603.2962328767126,2348.2474828767126,255.04875000000004,0.09720000000000001,99.2125598873221,1234.3795856353593,12599.378453038675
2018-06-20,2246,21,21.6,74,3.3,758,16.7,0.0,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,2339.5833333333335,2318.9212328767126,2091.5137328767123,227.40750000000003,0.09720000000000001,99.11684699740178,1100.602044198895,11223.066298342543
2018-06-20,1979,22,20.6,78,3.0,684,16.6,0.0,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,2061.4583333333335,2040.7962328767126,1840.4224828767126,200.37375000000003,0.09720000000000001,98.99769497532309,969.7646685082875,9877.00276243094
2018-06-20,1401,23,20.1,82,3.6,494,16.9,0.0,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,1459.375,1438.712899543379,1296.8616495433791,141.85125000000002,0.09720000000000001,98.58418155329363,686.5287016574587,6963.052486187846
2018-06-21,1083,0,20.0,83,2.6,547,17.0,0.0,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,1128.125,1107.462899543379,997.809149543379,109.65375000000002,0.09720000000000001,98.1684564692192,530.6999171270719,5359.875690607735
2018-06-21,794,1,20.1,82,1.2,582,16.9,0.0,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,827.0833333333334,806.4212328767123,726.0287328767123,80.39250000000001,0.09720000000000001,97.50181153169318,389.08193370165753,3902.900552486188
2018-06-21,539,2,20.2,82,0.9,575,17.0,0.0,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,561.4583333333334,540.7962328767123,486.2224828767123,54.57375000000001,0.09720000000000001,96.31992273870942,264.12488950276247,2617.3342541436464
2018-06-21,394,3,20.0,83,1.7,607,17.0,0.0,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,410.4166666666667,389.7545662100457,349.8620662100457,39.892500000000005,0.09720000000000001,94.96557958417357,193.07088397790056,1886.3259668508288
2018-06-21,215,4,19.6,87,1.2,465,17.3,0.0,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,223.95833333333334,203.29623287671234,181.52748287671233,21.768750000000004,0.09720000000000001,90.77413188913667,105.35593922651935,983.9088397790056
2018-06-21,308,5,19.4,82,2.1,677,16.2,0.0,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,320.83333333333337,300.17123287671234,268.98623287671234,31.185000000000006,0.09720000000000001,93.5598647927415,150.92850828729286,1452.7624309392265
2018-06-21,709,6,19.5,80,1.6,709,15.9,0.04,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,738.5416666666667,717.8795662100457,646.0933162100457,71.78625000000001,0.09720000000000001,97.20231079853933,347.42958563535916,3474.3784530386743
2018-06-21,1543,7,19.9,74,1.7,683,15.1,0.21,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,1607.2916666666667,1586.6295662100458,1430.4008162100458,156.22875000000002,0.09720000000000001,98.71447722369695,756.1126243093923,7678.936464088399
2018-06-21,2370,8,21.4,65,1.9,821,14.5,1.15,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,2468.75,2448.087899543379,2208.125399543379,239.96250000000003,0.09720000000000001,99.16305415871915,1161.3654696132598,11848.204419889502
2018-06-21,1360,9,22.7,59,2.0,940,14.2,1.77,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,1416.6666666666667,1396.0045662100458,1258.3045662100458,137.70000000000002,0.09720000000000001,98.54149879129734,666.4375690607735,6756.353591160221
2018-06-21,922,10,23.9,57,2.1,977,14.8,2.54,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,960.4166666666667,939.7545662100457,846.4020662100456,93.35250000000002,0.09720000000000001,97.84863162273794,451.8054696132598,4548.204419889503
2018-06-21,1066,11,25.5,57,1.8,943,16.3,3.01,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,1110.4166666666667,1089.7545662100458,981.8220662100458,107.93250000000002,0.09720000000000001,98.13924798889718,522.3694475138122,5274.171270718233
2018-06-21,1197,12,26.4,46,1.4,1103,13.8,3.26,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,1246.875,1226.212899543379,1105.0166495433791,121.19625,0.09720000000000001,98.34288918643642,586.5630662983426,5934.599447513812
2018-06-21,1147,13,27.3,33,3.4,1921,9.6,3.42,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,1194.7916666666667,1174.1295662100458,1057.9958162100459,116.13375000000002,0.09720000000000001,98.27065244652519,562.061685082873,5682.527624309393
2018-06-21,1152,14,28.0,39,2.6,1833,12.7,3.14,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,1200.0,1179.337899543379,1062.697899543379,116.64000000000001,0.09720000000000001,98.2781582952816,564.51182320442,5707.734806629835
2018-06-21,1276,15,28.3,40,3.2,1619,13.4,2.96,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,1329.1666666666667,1308.5045662100458,1179.309566210046,129.19500000000002,0.09720000000000001,98.4454846051445,625.2752486187846,6332.872928176796
2018-06-21,1473,16,28.5,42,3.1,1622,14.3,2.62,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,1534.375,1513.712899543379,1364.571649543379,149.14125,0.09720000000000001,98.65338652828541,721.8106906077348,7326.03591160221
2018-06-21,2176,17,28.4,43,3.3,1715,14.6,2.04,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,2266.666666666667,2246.004566210046,2025.684566210046,220.32000000000005,0.09720000000000001,99.08843674456084,1066.300110497238,10870.165745856357
2018-06-21,3418,18,27.8,43,3.0,1933,14.0,1.35,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,3560.416666666667,3539.754566210046,3193.682066210046,346.07250000000005,0.09720000000000001,99.41967184206096,1674.914419889503,17131.629834254145
2018-06-21,2811,19,26.9,42,2.4,2000,12.8,0.62,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,2928.125,2907.462899543379,2622.849149543379,284.61375000000004,0.09720000000000001,99.29435729497132,1377.467651933702,14071.477900552487
2018-06-21,2556,20,25.1,55,2.3,1779,15.4,0.08,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,2662.5,2641.837899543379,2383.042899543379,258.795,0.09720000000000001,99.22395866829594,1252.5106077348066,12785.911602209946
2018-06-21,2436,21,23.8,63,1.5,1455,16.3,0.0,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,2537.5,2516.837899543379,2270.192899543379,246.645,0.09720000000000001,99.18573003126617,1193.7072928176797,12180.939226519336
2018-06-21,2179,22,22.8,67,2.1,1042,16.3,0.0,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,2269.791666666667,2249.129566210046,2028.505816210046,220.62375000000006,0.09720000000000001,99.08969176510527,1067.770193370166,10885.29005524862
2018-06-21,1497,23,21.9,59,2.6,1188,13.5,0.0,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,1559.375,1538.712899543379,1387.1416495433791,151.57125000000002,0.09720000000000001,98.6749755218199,733.5713535911603,7447.030386740332
2018-06-22,1137,0,20.7,67,1.9,885,14.3,0.0,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,1184.375,1163.712899543379,1048.5916495433792,115.12125,0.09720000000000001,98.25544270550958,557.161408839779,5632.113259668509
2018-06-22,912,1,20.2,75,1.4,525,15.6,0.0,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,950.0000000000001,929.3378995433791,836.997899543379,92.34000000000002,0.09720000000000001,97.82504205719779,446.9051933701659,4497.790055248619
2018-06-22,602,2,19.8,80,1.5,370,16.2,0.0,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,627.0833333333334,606.4212328767123,545.4687328767124,60.95250000000001,0.09720000000000001,96.70504710326308,294.9966298342542,2934.9447513812156
2018-06-22,413,3,19.3,85,1.6,345,16.7,0.0,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,430.20833333333337,409.54623287671234,367.7299828767123,41.81625000000001,0.09720000000000002,95.19718730306145,202.38140883977906,1982.1132596685081
2018-06-22,268,4,19.1,86,1.4,322,16.6,0.0,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,279.1666666666667,258.5045662100457,231.36956621004572,27.135000000000005,0.09720000000000001,92.59865058270293,131.32740331491715,1251.1049723756907
2018-06-22,336,5,18.6,85,1.0,384,16.0,0.0,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,350.0,329.33789954337897,295.317899543379,34.02,0.09720000000000001,94.0965427266797,164.6492817679558,1593.9226519337017
2018-06-22,710,6,18.2,83,0.6,448,15.2,0.06,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,739.5833333333334,718.9212328767123,647.0337328767123,71.88750000000002,0.09720000000000002,97.20625120586533,347.9196132596686,3479.4198895027625
2018-06-22,1529,7,18.8,66,1.1,814,12.3,0.46,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,1592.7083333333335,1572.0462328767126,1417.2349828767126,154.81125000000003,0.09720000000000001,98.70270657695512,749.252237569061,7608.356353591161
2018-06-22,2283,8,21.9,58,1.2,771,13.2,1.29,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,2378.125,2357.462899543379,2126.309149543379,231.15375000000003,0.09720000000000001,99.13116003336154,1118.7330662983427,11409.599447513812
2018-06-22,1284,9,24.2,47,1.2,822,12.1,1.94,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,1337.5,1316.837899543379,1186.832899543379,130.00500000000002,0.09720000000000002,98.45517005931806,629.1954696132598,6373.204419889503
2018-06-22,902,10,26.3,34,0.9,1792,9.1,2.57,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,939.5833333333334,918.9212328767123,827.5937328767124,91.32750000000001,0.09720000000000001,97.80092944142392,442.0049171270719,4447.375690607735
2018-06-22,1020,11,28.1,35,1.3,1608,11.1,3.02,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,1062.5,1041.837899543379,938.5628995433791,103.275,0.09720000000000001,98.0553317217298,499.82817679558013,5042.265193370165
2018-06-22,1116,12,29.8,28,1.3,1777,9.3,3.21,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,1162.5,1141.837899543379,1028.8428995433792,112.995,0.09720000000000001,98.22261501448423,546.8708287292817,5526.243093922652
2018-06-22,1073,13,30.6,26,1.2,1792,8.9,3.17,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,1117.7083333333335,1097.0462328767126,988.4049828767126,108.64125000000003,0.09720000000000001,98.15138709800969,525.799640883978,5309.461325966852
2018-06-22,1087,14,31.6,25,2.3,1780,9.1,3.21,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,1132.2916666666667,1111.6295662100458,1001.5708162100458,110.05875000000002,0.09720000000000001,98.17519627982004,532.6600276243095,5380.041436464089
2018-06-22,1203,15,31.9,23,1.8,1977,8.1,2.57,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,1253.125,1232.462899543379,1110.659149543379,121.80375000000001,0.09720000000000001,98.35115407827463,589.5032320441989,5964.848066298343
2018-06-22,1466,16,30.8,31,3.8,1246,11.7,2.17,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,1527.0833333333335,1506.4212328767126,1357.9887328767124,148.43250000000003,0.09720000000000001,98.64695658674242,718.3804972375692,7290.745856353593
2018-06-22,2146,17,30.4,28,2.9,1834,9.8,1.9,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,2235.416666666667,2214.754566210046,1997.472066210046,217.28250000000006,0.09720000000000001,99.07569354900484,1051.599281767956,10718.922651933704
2018-06-22,3365,18,29.3,27,3.4,1977,8.3,1.24,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,3505.2083333333335,3484.5462328767126,3143.8399828767124,340.70625000000007,0.09720000000000001,99.41053145799833,1648.9429558011054,16864.433701657457
2018-06-22,2732,19,27.1,32,3.5,2000,8.9,0.52,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,2845.8333333333335,2825.1712328767126,2548.5562328767123,276.61500000000007,0.09720000000000002,99.27395254618023,1338.75546961326,13673.204419889504
2018-06-22,2493,20,25.4,31,2.5,2000,7.0,0.07,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,2596.875,2576.212899543379,2323.796649543379,252.41625000000002,0.09720000000000001,99.20434751550918,1221.6388674033149,12468.301104972375
2018-06-22,2251,21,24.2,32,1.5,2000,6.4,0.0,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,2344.791666666667,2324.129566210046,2096.215816210046,227.91375000000005,0.09720000000000001,99.11880868776738,1103.0521823204422,11248.273480662985
2018-06-22,2103,22,23.3,32,1.1,2000,5.6,0.0,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,2190.625,2169.962899543379,1957.034149543379,212.92875,0.09720000000000001,99.05679427302158,1030.528093922652,10502.140883977901
2018-06-22,1648,23,22.9,34,1.1,1810,6.1,0.0,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,1716.6666666666667,1696.0045662100458,1529.144566210046,166.86,0.09720000000000001,98.79638249767257,807.5655248618785,8208.28729281768
2018-06-23,1322,0,22.7,36,1.5,2000,6.8,0.0,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,1377.0833333333335,1356.4212328767126,1222.5687328767126,133.85250000000002,0.09720000000000001,98.49957515594886,647.8165193370166,6564.779005524863
2018-06-23,1073,1,22.5,39,1.1,2000,7.8,0.0,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,1117.7083333333335,1097.0462328767126,988.4049828767126,108.64125000000003,0.09720000000000001,98.15138709800969,525.799640883978,5309.461325966852
2018-06-23,818,2,22.3,37,1.8,2000,6.8,0.0,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,852.0833333333334,831.4212328767123,748.5987328767123,82.8225,0.09720000000000001,97.57510801487088,400.84259668508287,4023.8950276243095
2018-06-23,540,3,22.0,42,0.2,1891,8.4,0.0,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,562.5,541.837899543379,487.16289954337896,54.675000000000004,0.09720000000000001,96.3267376966007,264.61491712707186,2622.3756906077347
2018-06-23,375,4,21.6,47,0.4,1985,9.7,0.0,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,390.625,369.96289954337897,331.99414954337897,37.96875,0.0972,94.71050228310501,183.76035911602207,1790.538674033149
2018-06-23,339,5,21.1,48,0.3,2000,9.6,0.0,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,353.125,332.46289954337897,298.13914954337895,34.323750000000004,0.09720000000000001,94.14878571139936,166.119364640884,1609.0469613259668
2018-06-23,417,6,21.0,48,0.6,2000,9.5,0.01,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,434.37500000000006,413.7128995433791,371.4916495433791,42.22125000000001,0.09720000000000001,95.24325744883546,204.34151933701665,2002.2790055248624
2018-06-23,622,7,21.3,44,0.5,1911,8.5,0.2,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,647.9166666666667,627.2545662100457,564.2770662100457,62.97750000000001,0.09720000000000001,96.81099414174338,304.79718232044206,3035.7734806629837
2018-06-23,934,8,22.6,42,0.7,1887,9.0,0.62,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,972.9166666666667,952.2545662100457,857.6870662100457,94.56750000000001,0.09720000000000001,97.87627232994045,457.6858011049724,4608.701657458564
2018-06-23,1072,9,24.3,37,1.1,1939,8.6,1.31,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,1116.6666666666667,1096.0045662100458,987.4645662100459,108.54000000000002,0.09720000000000001,98.14966264567573,525.3096132596686,5304.419889502763
2018-06-23,1064,10,25.8,35,1.5,1900,9.1,1.66,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,1108.3333333333335,1087.6712328767126,979.9412328767125,107.73000000000002,0.09720000000000001,98.13575033474096,521.3893922651935,5264.088397790057
2018-06-23,1229,11,27.5,31,1.9,1841,8.8,2.7,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,1280.2083333333335,1259.5462328767126,1135.1099828767126,124.43625000000003,0.09720000000000001,98.38603609126476,602.2439502762433,6095.925414364642
2018-06-23,1374,12,28.4,31,2.7,1849,9.6,2.93,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,1431.25,1410.587899543379,1271.470399543379,139.1175,0.09720000000000001,98.55635979342387,673.297955801105,6826.93370165746
2018-06-23,1483,13,27.9,41,3.9,1649,13.4,2.08,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,1544.7916666666667,1524.1295662100458,1373.9758162100459,150.15375000000003,0.09720000000000001,98.66246686187753,726.7109668508289,7376.450276243095
2018-06-23,1445,14,28.0,46,3.6,1401,15.2,2.88,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,1505.2083333333335,1484.5462328767126,1338.2399828767125,146.30625000000003,0.09720000000000001,98.62729298004456,708.089917127072,7184.875690607735
2018-06-23,1589,15,28.4,43,3.1,1337,14.6,2.65,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,1655.2083333333335,1634.5462328767126,1473.6599828767125,160.88625000000002,0.09720000000000001,98.75169185409968,778.6538950276243,7910.842541436465
2018-06-23,1837,16,28.3,48,3.1,1232,16.2,2.41,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,1913.5416666666667,1892.8795662100458,1706.883316210046,185.99625000000003,0.09720000000000001,98.92021685147763,900.1807458563537,9161.118784530387
2018-06-23,2101,17,28.1,49,3.2,1117,16.3,1.62,0.0,0.0,Summer,No Holiday,Yes,20.662100456621005,2188.541666666667,2167.879566210046,1955.153316210046,212.72625000000005,0.09720000000000001,99.05589640940714,1029.5480386740333,10492.058011049725
